,circuit_name,deenergize_time,restoration_time,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-5,tmax_d-5,wspd_d-5,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,zip_is_90250,zip_is_91504,zip_is_91709,zip_is_91755,zip_is_91901,zip_is_92082,zip_is_92283,zip_is_92356,zip_is_92707,zip_is_92782,zip_is_92870,zip_is_93003,zip_is_93203,zip_is_93204,zip_is_93210,zip_is_93249,zip_is_93301,zip_is_93306,zip_is_93307,zip_is_93308,zip_is_93313,zip_is_93441,zip_is_93450,zip_is_93454,zip_is_93458,zip_is_93461,zip_is_93465,zip_is_93561,zip_is_93602,zip_is_93635,zip_is_93638,zip_is_93643,zip_is_93644,zip_is_93660,zip_is_93906,zip_is_93907,zip_is_93920,zip_is_93926,zip_is_93930,zip_is_93960,zip_is_94010,zip_is_94019,zip_is_94024,zip_is_94025,zip_is_94044,zip_is_94062,zip_is_94070,zip_is_94115,zip_is_94402,zip_is_94503,zip_is_94506,zip_is_94513,zip_is_94515,zip_is_94521,zip_is_94523,zip_is_94530,zip_is_94531,zip_is_94533,zip_is_94534,zip_is_94536,zip_is_94538,zip_is_94546,zip_is_94547,zip_is_94549,zip_is_94551,zip_is_94553,zip_is_94558,zip_is_94559,zip_is_94563,zip_is_94565,zip_is_94566,zip_is_94574,zip_is_94577,zip_is_94578,zip_is_94583,zip_is_94586,zip_is_94588,zip_is_94590,zip_is_94597,zip_is_94601,zip_is_94609,zip_is_94610,zip_is_94611,zip_is_94618,zip_is_94621,zip_is_94701,zip_is_94703,zip_is_94707,zip_is_94708,zip_is_94803,zip_is_94901,zip_is_94903,zip_is_94904,zip_is_94923,zip_is_94924,zip_is_94928,zip_is_94931,zip_is_94941,zip_is_94945,zip_is_94946,zip_is_94952,zip_is_94954,zip_is_94965,zip_is_94973,zip_is_95003,zip_is_95006,zip_is_95014,zip_is_95017,zip_is_95018,zip_is_95020,zip_is_95023,zip_is_95030,zip_is_95032,zip_is_95035,zip_is_95037,zip_is_95039,zip_is_95060,zip_is_95065,zip_is_95066,zip_is_95070,zip_is_95116,zip_is_95123,zip_is_95124,zip_is_95138,zip_is_95148,zip_is_95219,zip_is_95222,zip_is_95236,zip_is_95249,zip_is_95318,zip_is_95322,zip_is_95327,zip_is_95346,zip_is_95363,zip_is_95370,zip_is_95377,zip_is_95383,zip_is_95401,zip_is_95403,zip_is_95407,zip_is_95412,zip_is_95421,zip_is_95422,zip_is_95423,zip_is_95425,zip_is_95428,zip_is_95436,zip_is_95437,zip_is_95441,zip_is_95442,zip_is_95445,zip_is_95448,zip_is_95449,zip_is_95451,zip_is_95453,zip_is_95454,zip_is_95460,zip_is_95461,zip_is_95462,zip_is_95464,zip_is_95466,zip_is_95469,zip_is_95470,zip_is_95472,zip_is_95476,zip_is_95482,zip_is_95485,zip_is_95492,zip_is_95501,zip_is_95503,zip_is_95511,zip_is_95521,zip_is_95525,zip_is_95526,zip_is_95531,zip_is_95536,zip_is_95540,zip_is_95542,zip_is_95546,zip_is_95547,zip_is_95550,zip_is_95554,zip_is_95555,zip_is_95562,zip_is_95564,zip_is_95570,zip_is_95573,zip_is_95602,zip_is_95603,zip_is_95614,zip_is_95631,zip_is_95634,zip_is_95640,zip_is_95642,zip_is_95653,zip_is_95663,zip_is_95665,zip_is_95666,zip_is_95667,zip_is_95669,zip_is_95682,zip_is_95687,zip_is_95688,zip_is_95694,zip_is_95695,zip_is_95701,zip_is_95703,zip_is_95709,zip_is_95713,zip_is_95726,zip_is_95728,zip_is_95746,zip_is_95762,zip_is_95901,zip_is_95912,zip_is_95925,zip_is_95926,zip_is_95928,zip_is_95937,zip_is_95939,zip_is_95945,zip_is_95947,zip_is_95949,zip_is_95954,zip_is_95955,zip_is_95959,zip_is_95960,zip_is_95963,zip_is_95965,zip_is_95966,zip_is_95969,zip_is_95971,zip_is_95973,zip_is_95977,zip_is_95987,zip_is_95988,zip_is_96001,zip_is_96003,zip_is_96007,zip_is_96013,zip_is_96019,zip_is_96020,zip_is_96021,zip_is_96028,zip_is_96035,zip_is_96051,zip_is_96055,zip_is_96059,zip_is_96069,zip_is_96073,zip_is_96076,zip_is_96080,zip_is_96096,zip_is_96137
1991,TAR FLAT0401,2019-10-27 00:37:00,2019-10-28 11:44:00,SONORA,3.0,339.0,330.0,95370,-120.3666,37.9768,True,28301.0,49.3,62578.0,0.884067700787958,8.9,27.8,6.9,11.7,27.2,6.8,13.9,28.9,8.3,8.3,30.0,4.2,8.9,27.8,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,NARROWS2105,2019-09-25 03:02:00,2019-09-25 18:17:00,"PENN VALLEY, ROUGH AND READY, SMARTVILLE, GRASS VALLEY",2.0,3904.0,3496.0,95977,-121.268631468302,39.2351286694622,True,1586.0,36.6,62830.0,0.8158890290037831,13.9,28.9,12.4,11.7,31.1,8.5,12.2,30.0,6.6,13.3,31.7,18.5,19.4,36.1,20.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,HIGHLANDS1102,2019-10-26 19:39:00,2019-10-30 17:24:00,"CLEARLAKE, CLEARLAKE OAKS",3.0,3395.0,3019.0,95422,-122.608908487464,38.9370612892731,True,15644.0,38.6,36623.0,0.6723983635898747,7.2,28.9,2.3,8.3,31.7,3.1,9.4,32.2,2.6,8.9,32.2,4.0,6.7,32.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,CURTIS1703,2019-10-09 15:28:00,2019-10-11 17:03:00,"GROVELAND, SONORA, JAMESTOWN, TUOLUMNE",3.0,3761.0,3203.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,8.9,24.4,15.1,6.7,26.7,3.2,8.9,29.4,3.8,9.4,31.1,4.3,10.0,32.2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,BRYANT0402,2019-10-26 22:02:00,2019-10-29 10:29:00,ORINDA,3.0,586.0,573.0,92782,-117.802263863691,33.7345444850323,True,23166.0,38.2,125469.0,0.45432962099628765,15.6,31.7,4.6,16.7,33.9,3.8,17.8,31.1,4.9,16.7,37.2,10.6,19.4,34.4,6.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,BIG BEND,2020-10-22 05:08:00,2020-10-23 13:32:00,OROVILLE,3.0,239.0,213.0,95965,-121.491517892521,39.6773546412159,True,20681.0,37.0,35668.0,0.6508389342875103,-7.1,0.5,11.9,-9.3,-1.9,10.8,-7.7,-1.0,9.0,-4.0,1.3,18.7,-5.1,-0.8,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,BRUNSWICK,2020-10-25 15:11:00,2020-10-27 18:44:00,"GRASS VALLEY, NEVADA CITY",3.0,3687.0,3415.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,16.0,27.0,3.6,17.0,26.0,3.0,12.8,20.0,5.6,13.0,22.0,4.1,11.0,20.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,HARTLEY1101,2019-10-26 17:44:00,2019-10-30 17:20:00,LAKEPORT,2.0,2882.0,2432.0,95453,-122.932567852214,39.0772140703826,True,11209.0,48.4,55625.0,0.7286109376393969,7.2,28.9,2.3,8.3,31.7,3.1,9.4,32.2,2.6,8.9,32.2,4.0,6.7,32.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,UPPER LAKE1101,2019-10-26 17:44:00,2019-10-30 20:05:00,"UPPER LAKE, WITTER SPRINGS, LAKEPORT",3.0,1231.0,973.0,95485,-122.916658401991,39.1457404903959,True,2804.0,48.6,55276.0,0.8940798858773181,7.2,28.9,2.3,8.3,31.7,3.1,9.4,32.2,2.6,8.9,32.2,4.0,6.7,32.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,ORO FINO1101,2019-10-26 17:57:00,2019-10-30 13:47:00,MAGALIA,3.0,2280.0,2207.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,9.2,18.5,18.7,5.0,9.8,18.4,0.5,14.5,27.7,2.0,8.6,16.9,-1.3,7.6,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,CURTIS,2020-09-07 23:05:00,2020-09-09 14:11:00,"COLUMBIA, SONORA",3.0,2492.0,2188.0,95370,-120.319906817926,37.9744325633102,True,28301.0,49.3,62578.0,0.884067700787958,17.0,34.0,3.1,16.0,35.0,6.5,17.0,37.0,2.8,18.0,37.0,2.3,20.0,42.0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,VACAVILLE,2020-10-25 17:15:00,2020-10-26 18:30:00,"FAIRFIELD, VACAVILLE",2.0,52.0,46.0,95688,-121.980501019394,38.3565241316156,True,38114.0,39.9,98579.0,0.7270556750800231,11.1,32.8,5.3,13.3,33.3,5.3,12.2,27.8,14.3,7.2,25.6,5.7,6.7,22.8,9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,WISE1101,2019-10-26 17:03:00,2019-10-30 11:15:00,"AUBURN, NEWCASTLE",2.0,954.0,775.0,95603,-121.098495834582,38.8899263583528,True,29930.0,48.5,72571.0,0.9020380888740395,6.0,30.0,11.4,6.0,28.0,4.2,7.0,32.0,11.3,8.0,31.0,12.6,8.9,30.6,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,BIG BEND,2020-10-25 14:58:00,2020-10-27 12:49:00,BERRY CREEK,3.0,81.0,71.0,95965,-121.491517892521,39.6773546412159,True,20681.0,37.0,35668.0,0.6508389342875103,-4.0,1.3,3.6,-5.1,-0.8,3.0,-3.8,-1.4,5.6,-13.3,-3.3,4.1,-10.6,-4.3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,CLARK ROAD11025,2019-09-25 03:04:00,2019-09-26 00:36:00,"OROVILLE, OROVILLE, PARADISE",0.0,1056.0,911.0,95965,-121.635508221299,39.6545213308009,True,20681.0,37.0,35668.0,0.6508389342875103,17.4,29.5,7.6,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,BRUNSWICK,2020-10-25 10:50:00,2020-10-27 19:34:00,GRASS VALLEY,3.0,2672.0,2263.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,16.0,27.0,3.6,17.0,26.0,3.0,12.8,20.0,5.6,13.0,22.0,4.1,11.0,20.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,MARTELL1101,2019-10-26 17:41:00,2019-10-30 15:49:00,"SUTTER CREEK, VOLCANO",2.0,2236.0,1900.0,95642,-120.796754021794,38.3691079933144,True,6547.0,55.8,63453.0,0.8836108141133343,10.0,31.1,8.3,8.3,29.4,5.0,10.0,30.0,6.1,11.1,32.2,6.8,8.3,30.6,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
