circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_pop,median_age,median_income,white_pct,tmin_d-4,tmax_d-4,wspd_d-4,tmin_d-3,tmax_d-3,wspd_d-3,tmin_d-2,tmax_d-2,wspd_d-2,tmin_d-1,tmax_d-1,wspd_d-1,tmin_d-0,tmax_d-0,wspd_d-0
WYANDOTTE1106,2019-09-23 17:13:00,2019-09-24 15:27:00,1334.0,OROVILLE,2.0,166.0,135.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1106,2019-09-23 17:13:00,2019-09-24 15:27:00,1334.0,OROVILLE,2.0,166.0,135.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1106,2019-09-25 03:03:00,2019-09-25 16:19:00,796.0,OROVILLE,2.0,166.0,135.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1106,2019-09-25 03:03:00,2019-09-25 16:19:00,796.0,OROVILLE,2.0,166.0,135.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1107,2019-09-23 17:12:00,2019-09-24 13:04:00,1192.0,OROVILLE,2.0,1911.0,1782.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1107,2019-09-23 17:12:00,2019-09-24 13:04:00,1192.0,OROVILLE,2.0,1911.0,1782.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1107,2019-09-25 03:15:00,2019-09-25 18:21:00,906.0,OROVILLE,3.0,1911.0,1782.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1107,2019-09-25 03:15:00,2019-09-25 18:21:00,906.0,OROVILLE,3.0,1911.0,1782.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1109,2019-09-23 17:16:00,2019-09-24 23:52:00,1836.0,"OROVILLE, PALERMO",2.0,2287.0,2044.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1109,2019-09-23 17:16:00,2019-09-24 23:52:00,1836.0,"OROVILLE, PALERMO",2.0,2286.0,2043.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,9.4,25.1,7.6,17.4,29.5,7.8,8.6,20.5,5.4,5.8,20.1,10.0,,,
WYANDOTTE1109,2019-09-25 02:54:00,2019-09-25 19:19:00,985.0,"OROVILLE, PALERMO",2.0,2287.0,2044.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1109,2019-09-25 02:54:00,2019-09-25 19:19:00,985.0,"OROVILLE, PALERMO",2.0,2286.0,2043.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
BRUNSWICK1102,2019-09-25 02:49:00,2019-09-25 15:35:00,766.0,"GRASS VALLEY, NEVADA CITY",3.0,1379.0,798.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
BRUNSWICK1106,2019-09-25 02:51:00,2019-09-25 18:06:00,915.0,GRASS VALLEY,3.0,4475.0,4254.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
BUCKS CREEK1101,2019-09-25 02:52:00,2019-09-25 17:23:00,871.0,STORRIE,3.0,3.0,0.0,95984,-121.283901163118,39.9864072907691,True,303.0,58.2,,0.49174917491749176,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
BUTTE1105,2019-09-25 02:56:00,2019-09-25 16:45:00,829.0,CHICO,3.0,228.0,207.0,95928,-121.813357076893,39.7122064481817,True,38655.0,32.0,56204.0,0.824550510930022,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
CALISTOGA1101,2019-09-25 04:10:00,2019-09-25 17:00:00,770.0,CALISTOGA,3.0,1077.0,812.0,94515,-122.578610444001,38.592088042243,True,7525.0,47.7,85263.0,0.7918936877076412,10.0,32.2,8.2,9.4,29.4,5.4,10.0,33.9,6.5,14.4,38.9,8.4,,,
CLARK ROAD1101,2019-09-25 03:04:00,2019-09-25 15:20:00,736.0,OROVILLE,2.0,14.0,0.0,95965,-121.635508221299,39.6545213308009,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
FORESTHILL1101,2019-09-25 02:59:00,2019-09-25 14:23:00,684.0,FORESTHILL,3.0,2210.0,2061.0,95631,-120.830245241687,39.0193016687429,True,6604.0,51.1,84265.0,0.9600242277407631,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
FORESTHILL1102,2019-09-25 02:59:00,2019-09-25 15:41:00,762.0,FORESTHILL,3.0,421.0,399.0,95631,-120.830245241687,39.0193016687429,True,6604.0,51.1,84265.0,0.9600242277407631,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
FULTON1107,2019-09-25 04:12:00,2019-09-25 14:39:00,627.0,SANTA ROSA,3.0,168.0,113.0,95403,-122.760668946971,38.4978184237796,True,44716.0,38.5,79990.0,0.6302218445299221,10.0,32.2,8.2,9.4,29.4,5.4,10.0,33.9,6.5,14.4,38.9,8.4,,,
NOTRE DAME1104,2019-09-25 02:53:00,2019-09-25 16:47:00,834.0,"FOREST RANCH, CHICO",3.0,217.0,185.0,95928,-121.796365024541,39.73015382806,True,38655.0,32.0,56204.0,0.824550510930022,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
ORO FINO1101,2019-09-25 02:54:00,2019-09-26 11:01:00,1927.0,MAGALIA,3.0,2277.0,2205.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
ORO FINO1102,2019-09-25 02:54:00,2019-09-26 10:38:00,1904.0,"FOREST RANCH, MAGALIA, BUTTE MEADOWS, STIRLING CITY",3.0,1952.0,1817.0,95954,-121.610785061424,39.8715625311378,True,12221.0,47.5,53547.0,0.8702233859749612,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
OROVILLE0402,2019-09-25 03:09:00,2019-09-25 16:42:00,813.0,OROVILLE,0.0,359.0,204.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
OROVILLE0403,2019-09-25 03:09:00,2019-09-25 16:38:00,809.0,OROVILLE,0.0,243.0,209.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
OROVILLE1101,2019-09-25 03:09:00,2019-09-25 15:39:00,750.0,OROVILLE,0.0,2464.0,2114.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
OROVILLE1102,2019-09-25 03:09:00,2019-09-25 15:47:00,758.0,OROVILLE,0.0,652.0,429.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
OROVILLE1103,2019-09-25 03:09:00,2019-09-25 15:56:00,767.0,OROVILLE,0.0,515.0,474.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
OROVILLE1104,2019-09-25 03:09:00,2019-09-25 16:02:00,773.0,OROVILLE,0.0,1265.0,1145.0,95965,-121.560155017326,39.503997949522,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
PARADISE1103,2019-09-25 02:46:00,2019-09-25 17:09:00,863.0,PARADISE,3.0,805.0,574.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
PARADISE1105,2019-09-25 02:50:00,2019-09-25 20:32:00,1062.0,"MAGALIA, PARADISE",3.0,1016.0,794.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
RINCON1103,2019-09-25 04:09:00,2019-09-25 15:16:00,667.0,SANTA ROSA,3.0,147.0,127.0,92082,-116.958652781094,33.2858527747877,True,19636.0,43.7,94067.0,0.7135872886534936,10.0,31.1,6.5,10.0,34.4,5.9,13.3,31.1,7.7,10.0,33.3,7.5,,,
WYANDOTTE1105,2019-09-25 03:06:00,2019-09-25 15:26:00,740.0,OROVILLE,3.0,331.0,320.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
WYANDOTTE1105,2019-09-25 03:06:00,2019-09-25 15:26:00,740.0,OROVILLE,3.0,331.0,320.0,95966,-121.540946685493,39.4917002562126,True,29444.0,45.2,48228.0,0.7719399538106235,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
BRUNSWICK1105,2019-09-25 02:50:00,2019-09-25 16:50:30,840.0,"GRASS VALLEY, NEVADA CITY, GRASS VALLEY",0.0,3400.0,3264.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,16.0,24.0,7.8,17.0,24.0,5.4,16.0,26.0,10.0,21.0,32.0,10.5,,,
CLARK ROAD11025,2019-09-25 03:04:00,2019-09-26 00:36:00,1292.0,"OROVILLE, OROVILLE, PARADISE",0.0,1056.0,911.0,95965,-121.635508221299,39.6545213308009,True,20681.0,37.0,35668.0,0.6508389342875103,8.6,20.5,7.8,5.8,20.1,5.4,7.2,23.4,10.0,10.1,20.8,10.5,,,
PARADISE1104,2019-09-25 02:49:00,2019-09-25 17:47:20,898.0,"PARADISE, MAGALIA, PARADISE, PARADISE",0.0,783.0,647.0,95969,-121.61873043547,39.7606629529058,True,19112.0,56.5,49681.0,0.9143993302637087,20.3,23.9,7.8,18.2,23.2,5.4,12.1,22.4,10.0,11.6,26.3,10.5,,,
ALLEGHANY1101,2019-10-09 02:24:00,2019-10-12 12:57:00,4953.0,"SIERRA CITY, DOWNIEVILLE, ALLEGHANY, GOODYEARS BAR",3.0,1043.0,881.0,95910,-120.844800939297,39.4654815558529,True,157.0,58.3,,1.0,9.4,17.8,6.3,11.7,20.6,7.9,15.0,20.6,6.0,12.2,20.0,6.4,,,
ALLEGHANY1102,2019-10-09 02:24:00,2019-10-11 18:03:00,3819.0,"WASHINGTON, ALLEGHANY",3.0,151.0,127.0,95910,-120.844800939297,39.4654815558529,True,157.0,58.3,,1.0,9.4,17.8,6.3,11.7,20.6,7.9,15.0,20.6,6.0,12.2,20.0,6.4,,,
ALPINE1102,2019-10-09 15:14:00,2019-10-11 18:20:00,3066.0,"BEAR VALLEY, ANGELS CAMP",0.0,303.0,269.0,91901,-116.789894264748,32.8277326448652,True,17896.0,41.3,93214.0,0.8579012069736254,4.4,30.6,4.6,12.2,28.9,5.4,8.3,33.9,6.1,7.8,30.0,6.9,,,
ALTO1120,2019-10-09 00:19:00,2019-10-10 15:25:00,2346.0,MILL VALLEY,2.0,1196.0,1152.0,94941,-122.524606228827,37.8986275090406,True,32707.0,46.6,166934.0,0.8457822484483444,6.0,29.0,3.0,10.0,28.3,6.8,12.8,30.0,5.8,8.0,29.0,9.4,,,
ALTO1125,2019-10-09 00:27:00,2019-10-11 10:52:00,3505.0,"MILL VALLEY, MUIR BEACH",3.0,3403.0,3296.0,94941,-122.524606228827,37.8986275090406,True,32707.0,46.6,166934.0,0.8457822484483444,6.0,29.0,3.0,10.0,28.3,6.8,12.8,30.0,5.8,8.0,29.0,9.4,,,
ANDERSON1101,2019-10-09 01:36:00,2019-10-11 09:58:00,3382.0,"ANDERSON, COTTONWOOD",2.0,1607.0,1405.0,96007,-122.305045896869,40.4497341175796,True,23670.0,39.6,48996.0,0.8512885509083228,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
ANDERSON1102,2019-10-09 01:36:00,2019-10-10 21:09:00,2613.0,ANDERSON,0.0,1322.0,973.0,96007,-122.305045896869,40.4497341175796,True,23670.0,39.6,48996.0,0.8512885509083228,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
ANDERSON1103,2019-10-09 01:36:00,2019-10-11 16:58:00,3802.0,"ANDERSON, REDDING",2.0,886.0,784.0,96007,-122.305045896869,40.4497341175796,True,23670.0,39.6,48996.0,0.8512885509083228,13.9,28.9,15.8,12.8,31.1,10.1,8.3,31.7,3.6,8.9,31.1,5.0,,,
ANITA1106,2019-10-09 00:17:00,2019-10-10 17:34:00,2477.0,CHICO,2.0,65.0,60.0,95973,-121.919626572277,39.8109537405042,True,36223.0,37.0,73817.0,0.8212737763299561,5.7,17.1,15.8,7.2,17.5,11.9,4.8,20.0,9.0,3.3,20.6,10.8,,,
ANNAPOLIS1101,2019-10-09 02:50:00,2019-10-11 11:27:00,3397.0,"ANNAPOLIS, STEWARTS POINT",2.0,219.0,162.0,95412,-123.311886279341,38.6803029150572,True,485.0,41.1,69375.0,0.6041237113402061,6.7,28.9,7.6,6.7,31.1,5.5,9.4,32.2,5.0,7.2,28.9,4.8,,,
APPLE HILL1103,2019-10-09 03:33:00,2019-10-11 17:09:00,3696.0,"PLACERVILLE, CAMINO",3.0,1256.0,1090.0,95709,-120.677165094886,38.7396829674102,True,5634.0,50.9,71659.0,0.9416045438409656,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
ARBUCKLE1103,2019-10-09 00:27:00,2019-10-09 22:02:00,1295.0,ARBUCKLE,0.0,2.0,2.0,95912,-122.061394824657,39.0174796788883,True,5112.0,34.5,64923.0,0.738849765258216,8.0,27.0,8.6,12.0,29.0,4.9,12.0,30.0,4.5,11.0,29.0,5.4,,,
ARBUCKLE1104,2019-10-09 00:27:00,2019-10-10 15:30:00,2343.0,"ARBUCKLE, DUNNIGAN",2.0,1135.0,818.0,95912,-122.061394824657,39.0174796788883,True,5112.0,34.5,64923.0,0.738849765258216,8.0,27.0,8.6,12.0,29.0,4.9,12.0,30.0,4.5,11.0,29.0,5.4,,,
ARCATA1105,2019-10-09 00:52:00,2019-10-10 02:37:00,1545.0,"MCKINLEYVILLE, ARCATA",0.0,4005.0,3787.0,95521,-124.088424278134,40.8670811711018,True,21193.0,29.0,42636.0,0.7661963855990186,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
ARCATA1106,2019-10-09 00:47:00,2019-10-10 03:55:00,1628.0,ARCATA,0.0,1479.0,1278.0,95521,-124.088424278134,40.8670811711018,True,21193.0,29.0,42636.0,0.7661963855990186,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
ARCATA1121,2019-10-09 00:52:00,2019-10-10 01:58:00,1506.0,ARCATA,2.0,2701.0,2332.0,95521,-124.088424278134,40.8670811711018,True,21193.0,29.0,42636.0,0.7661963855990186,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
ARCATA1122,2019-10-09 00:52:00,2019-10-10 03:00:00,1568.0,"ARCATA, BAYSIDE, EUREKA, KNEELAND",2.0,3081.0,2701.0,95521,-124.088424278134,40.8670811711018,True,21193.0,29.0,42636.0,0.7661963855990186,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
ARCATA1123,2019-10-09 00:52:00,2019-10-10 02:44:00,1552.0,ARCATA,0.0,183.0,117.0,95521,-124.088424278134,40.8670811711018,True,21193.0,29.0,42636.0,0.7661963855990186,6.7,16.7,5.4,6.7,21.1,4.0,7.2,17.8,5.0,8.3,17.8,10.8,,,
ARVIN1101,2019-10-10 09:47:00,2019-10-11 16:00:00,1813.0,"ARVIN, BAKERSFIELD",2.0,412.0,328.0,93203,-118.87846735666,35.1503145253093,True,22546.0,24.8,40045.0,0.7270912800496763,12.2,30.6,7.6,14.4,31.7,7.9,15.0,32.8,7.9,13.9,28.3,11.5,,,
AUBURN1101,2019-10-09 03:25:00,2019-10-10 20:12:00,2447.0,AUBURN,2.0,705.0,532.0,95603,-121.069826529696,38.9034931443735,True,29930.0,48.5,72571.0,0.9020380888740395,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
AUBURN1102,2019-10-09 03:25:00,2019-10-10 20:15:00,2450.0,AUBURN,2.0,1369.0,1183.0,95603,-121.069826529696,38.9034931443735,True,29930.0,48.5,72571.0,0.9020380888740395,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
BANGOR1101,2019-10-09 02:55:00,2019-10-11 20:07:00,3912.0,"MARYSVILLE, BANGOR, OREGON HOUSE, BROWNS VALLEY, RACKERBY, OROVILLE, DOBBINS, BROWNSVILLE, LOMA RICA",3.0,2299.0,2030.0,95914,-121.403175699252,39.3876737377382,True,660.0,51.3,,0.9287878787878788,5.3,11.5,4.9,4.7,15.5,2.5,1.8,17.7,3.0,4.3,22.9,3.4,,,
BASALT1101,2019-10-09 00:33:00,2019-10-10 17:15:00,2442.0,NAPA,0.0,87.0,79.0,94558,-122.269232011234,38.263162012357,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
BASALT1106,2019-10-09 00:39:00,2019-10-10 22:24:00,2745.0,NAPA,2.0,3289.0,2878.0,94558,-122.269232011234,38.263162012357,True,66854.0,43.0,97759.0,0.7743740090346127,5.0,26.7,4.7,6.1,30.6,10.1,10.0,30.0,6.0,8.3,25.0,8.3,,,
BELL1107,2019-10-09 00:20:00,2019-10-10 19:06:00,2566.0,AUBURN,2.0,1420.0,1128.0,95602,-121.091671584,38.9467996750598,True,18588.0,53.8,85662.0,0.9326447170217345,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
BELL1108,2019-10-09 00:16:00,2019-10-10 20:33:00,2657.0,AUBURN,2.0,3618.0,3308.0,95602,-121.091671584,38.9467996750598,True,18588.0,53.8,85662.0,0.9326447170217345,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
BELL1109,2019-10-09 00:14:00,2019-10-10 18:41:00,2547.0,AUBURN,2.0,900.0,667.0,95602,-121.091671584,38.9467996750598,True,18588.0,53.8,85662.0,0.9326447170217345,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
BELL1110,2019-10-09 00:11:00,2019-10-10 15:25:00,2354.0,AUBURN,2.0,1569.0,1058.0,95602,-121.091671584,38.9467996750598,True,18588.0,53.8,85662.0,0.9326447170217345,4.0,26.0,3.8,7.0,28.0,2.9,8.0,31.0,4.1,7.0,30.0,5.6,,,
BELLEVUE2103,2019-10-09 03:37:00,2019-10-11 15:47:00,3610.0,SANTA ROSA,3.0,1103.0,895.0,95407,-122.712539612823,38.3789735503538,True,42815.0,33.6,68720.0,0.45005255167581454,6.7,28.9,7.6,6.7,31.1,5.5,9.4,32.2,5.0,7.2,28.9,4.8,,,
BIG BASIN1101,2019-10-09 23:00:00,2019-10-11 17:35:00,2555.0,"BOULDER CREEK, SANTA CRUZ",3.0,2339.0,2142.0,95060,-122.172144689568,37.1308880148062,True,48910.0,35.3,87159.0,0.7667552647720303,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
BIG BASIN1102,2019-10-09 23:00:00,2019-10-12 12:26:00,3686.0,"BOULDER CREEK, LOS GATOS",3.0,1798.0,1653.0,95060,-122.172144689568,37.1308880148062,True,48910.0,35.3,87159.0,0.7667552647720303,10.0,26.7,8.0,11.1,29.4,4.9,14.4,30.6,6.9,12.8,30.0,7.3,,,
BIG BEND1101,2019-10-09 00:22:00,2019-10-11 17:41:00,3919.0,OROVILLE,3.0,191.0,168.0,95965,-121.491517892521,39.6773546412159,True,20681.0,37.0,35668.0,0.6508389342875103,5.3,11.5,6.3,4.7,15.5,1.5,1.8,17.7,6.9,4.3,22.9,5.1,,,
BIG LAGOON1101,2019-10-09 00:49:00,2019-10-10 04:21:00,1652.0,TRINIDAD,0.0,144.0,125.0,95570,-124.102006370288,41.1627147448637,True,2599.0,42.9,51458.0,0.880723355136591,5.6,21.1,8.5,6.7,18.9,5.2,6.7,16.1,4.9,7.2,18.9,13.2,,,
BLUE LAKE1101,2019-10-09 00:51:00,2019-10-10 04:14:00,1643.0,"KORBEL, BLUE LAKE",0.0,77.0,33.0,95525,-123.980590726979,40.8798342997434,True,1403.0,55.5,50833.0,0.8210976478973628,5.6,21.1,8.5,6.7,18.9,5.2,6.7,16.1,4.9,7.2,18.9,13.2,,,
BLUE LAKE1102,2019-10-09 00:51:00,2019-10-10 04:14:00,1643.0,"BLUE LAKE, ARCATA, MCKINLEYVILLE, FIELDBROOK",0.0,1824.0,1606.0,95525,-123.980590726979,40.8798342997434,True,1403.0,55.5,50833.0,0.8210976478973628,5.6,21.1,8.5,6.7,18.9,5.2,6.7,16.1,4.9,7.2,18.9,13.2,,,
BOLINAS1101,2019-10-09 00:45:00,2019-10-11 15:50:00,3785.0,"STINSON BEACH, BOLINAS, FAIRFAX",3.0,1596.0,1420.0,94924,-122.706148991385,37.9412120150976,True,1273.0,61.5,86806.0,0.8947368421052632,6.0,29.0,3.0,10.0,28.3,6.8,12.8,30.0,5.8,8.0,29.0,9.4,,,
BONNIE NOOK1101,2019-10-09 02:07:00,2019-10-11 19:02:00,3895.0,"DUTCH FLAT, GOLD RUN, ALTA, COLFAX",3.0,496.0,421.0,95701,-120.809292450506,39.2147078693068,True,1064.0,58.2,85294.0,0.9229323308270677,9.4,17.8,6.3,11.7,20.6,7.9,15.0,20.6,6.0,12.2,20.0,6.4,,,
BRIDGEVILLE1101,2019-10-09 01:51:00,2019-10-10 00:24:00,1353.0,BRIDGEVILLE,3.0,86.0,72.0,95526,-123.780309818456,40.4796459701762,True,210.0,62.1,32500.0,0.9,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
BRIDGEVILLE1102,2019-10-09 01:51:00,2019-10-10 02:06:00,1455.0,"CARLOTTA, BRIDGEVILLE, BLOCKSBURG",3.0,263.0,221.0,95526,-123.780309818456,40.4796459701762,True,210.0,62.1,32500.0,0.9,6.0,18.0,13.1,8.0,25.0,13.9,9.0,22.0,13.7,8.0,20.0,15.6,,,
BROWNS VALLEY1101,2019-10-09 00:20:00,2019-10-11 09:35:00,3435.0,"BROWNS VALLEY, MARYSVILLE",2.0,570.0,495.0,95901,-121.422773088915,39.2258694512252,True,35181.0,32.9,55128.0,0.7288877519115432,7.2,27.2,4.9,7.8,29.4,2.5,9.8,30.8,3.0,10.0,29.4,3.4,,,
BRUNSWICK1102,2019-10-09 03:13:00,2019-10-11 16:00:00,3647.0,"GRASS VALLEY, NEVADA CITY",3.0,1380.0,798.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1103,2019-10-09 03:13:00,2019-10-11 17:21:00,3728.0,NEVADA CITY,3.0,3199.0,2478.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1104,2019-10-09 03:13:00,2019-10-12 10:19:00,4746.0,"NEVADA CITY, GRASS VALLEY",3.0,2522.0,2186.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1105,2019-10-09 03:11:00,2019-10-12 11:30:00,4819.0,"NEVADA CITY, GRASS VALLEY",3.0,3666.0,3395.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1106,2019-10-09 03:11:00,2019-10-12 10:57:00,4786.0,GRASS VALLEY,3.0,4475.0,4253.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1107,2019-10-09 03:16:00,2019-10-11 16:46:00,3690.0,GRASS VALLEY,3.0,2442.0,2062.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
BRUNSWICK1110,2019-10-09 03:11:00,2019-10-11 13:50:00,3519.0,"GRASS VALLEY, NEVADA CITY",2.0,3307.0,2891.0,95945,-121.035026081788,39.2310500193179,True,26281.0,49.8,51530.0,0.932765115482668,9.4,17.8,6.3,15.0,25.0,1.5,18.0,26.0,6.9,18.0,25.0,5.1,,,
