,circuit_name,deenergize_time,latitude,longitude
1843,DESCHUTES,2021-08-17 18:39:00,40.5553528308284,-122.239804775683
1844,DUNBAR,2021-08-17 18:41:00,38.383395007655,-122.527909004248
1845,DUNBAR,2021-08-17 18:51:00,38.383395007655,-122.527909004248
1846,DUNBAR,2021-08-17 18:53:00,38.383395007655,-122.527909004248
1848,GEYSERVILLE,2021-08-17 19:05:00,38.7098133923497,-122.907979646838
1849,GEYSERVILLE,2021-08-17 18:45:00,38.7098133923497,-122.907979646838
1850,GIRVAN,2021-08-17 17:24:00,40.5133273703814,-122.378774476649
1851,GIRVAN,2021-08-17 17:35:00,40.5133273703814,-122.378774476649
1852,GLENN,2021-08-17 19:17:00,39.7779130443667,-122.142904054826
1855,JAMESON,2021-08-17 19:36:00,38.205506433821,-122.147877980596
1856,JAMESON,2021-08-17 20:00:00,38.205506433821,-122.147877980596
1857,JESSUP,2021-08-17 17:51:00,40.4617928215709,-122.327758721788
1858,JESSUP,2021-08-17 17:35:00,40.4617928215709,-122.327758721788
1859,JESSUP,2021-08-17 17:28:00,40.4617928215709,-122.327758721788
1860,KESWICK,2021-08-17 18:42:00,40.6103492937684,-122.444082679094
1862,LAKEVILLE,2021-08-17 19:20:00,38.2509556670473,-122.581645402139
1864,MADISON,2021-08-17 19:06:00,38.670686014266,-121.969346981372
1865,MADISON,2021-08-17 18:30:00,38.670686014266,-121.969346981372
1868,MIDDLETOWN,2021-08-17 19:00:00,38.7529172124159,-122.608722488845
1869,MIDDLETOWN,2021-08-17 18:45:00,38.7529172124159,-122.608722488845
1870,MONTICELLO,2021-08-17 18:32:00,38.5085165894211,-122.214463638288
1871,NAPA,2021-08-17 18:38:00,38.2954518695612,-122.278915047906
1872,OREGON TRAIL,2021-08-17 18:35:00,40.619045588007,-122.322060242415
1873,OREGON TRAIL,2021-08-17 18:44:00,40.619045588007,-122.322060242415
1874,OREGON TRAIL,2021-08-17 18:37:00,40.619045588007,-122.322060242415
1875,ORO FINO,2021-08-17 18:28:00,39.8715625311378,-121.610785061424
1876,ORO FINO,2021-08-17 19:01:00,39.8715625311378,-121.610785061424
1877,PANORAMA,2021-08-17 17:38:00,40.4343679017283,-122.267922974427
1878,PANORAMA,2021-08-17 19:45:00,40.4343679017283,-122.267922974427
1879,PARADISE,2021-08-17 19:15:00,39.7606629529058,-121.61873043547
1880,PARADISE,2021-08-17 18:28:00,39.7606629529058,-121.61873043547
1881,PARADISE,2021-08-17 18:56:00,39.7606629529058,-121.61873043547
1882,PHILO,2021-08-17 19:28:00,39.0639827362873,-123.437928143166
1884,PUEBLO,2021-08-17 18:30:00,38.345219808788,-122.299453436491
1885,PUEBLO,2021-08-17 18:31:00,38.345219808788,-122.299453436491
1886,PUEBLO,2021-08-17 18:21:00,38.345219808788,-122.299453436491
1887,PUEBLO,2021-08-17 18:46:00,38.345219808788,-122.299453436491
1888,PUTAH CREEK,2021-08-17 20:51:00,38.5228267541182,-121.995080945512
1889,PUTAH CREEK,2021-08-17 18:29:00,38.5228267541182,-121.995080945512
1890,PUTAH CREEK,2021-08-17 18:32:00,38.5228267541182,-121.995080945512
1891,RED BLUFF,2021-08-17 17:55:00,40.1823866166108,-122.244617745567
1892,RED BLUFF,2021-08-17 17:40:00,40.1823866166108,-122.244617745567
1893,RED BLUFF,2021-08-17 17:43:00,40.1823866166108,-122.244617745567
1894,RED BLUFF,2021-08-17 17:29:00,40.1823866166108,-122.244617745567
1897,RINCON,2021-08-17 19:21:00,33.2858527747877,-116.958652781094
1898,RINCON,2021-08-17 18:55:00,33.2858527747877,-116.958652781094
1899,SILVERADO,2021-08-17 18:38:00,38.4998179385502,-122.459110675812
1900,SILVERADO,2021-08-17 19:41:00,38.4998179385502,-122.459110675812
1901,SILVERADO,2021-08-17 18:22:00,38.4998179385502,-122.459110675812
1902,SONOMA,2021-08-17 19:19:00,38.2765392653175,-122.462091289953
1903,SONOMA,2021-08-17 19:27:00,38.2765392653175,-122.462091289953
1904,STILLWATER,2021-08-17 18:56:00,40.6777634918824,-122.349775180719
1905,STILLWATER,2021-08-17 18:27:00,40.6777634918824,-122.349775180719
1906,TYLER,2021-08-17 18:22:00,40.1384747493391,-122.208840881355
1907,VACAVILLE,2021-08-17 20:36:00,38.3565241316156,-121.980501019394
1908,VACAVILLE,2021-08-17 18:28:00,38.3565241316156,-121.980501019394
1911,WHITMORE,2021-08-17 18:43:00,40.6290338570395,-121.915818069377
1915,CORNING,2021-09-20 06:10:00,39.9324315142755,-122.187589675832
1916,CORNING,2021-09-20 06:18:00,39.9324315142755,-122.187589675832
1918,GLENN,2021-09-20 06:33:00,39.7779130443667,-122.142904054826
1920,MADISON,2021-09-20 06:13:00,38.670686014266,-121.969346981372
1922,MONTICELLO,2021-09-20 06:40:00,38.5085165894211,-122.214463638288
1923,PUTAH CREEK,2021-09-20 06:16:00,38.5228267541182,-121.995080945512
1925,TYLER,2021-09-20 06:20:00,40.1384747493391,-122.208840881355
1926,VACAVILLE,2021-09-20 06:56:00,38.3565241316156,-121.980501019394
1927,VACAVILLE,2021-09-20 06:18:00,38.3565241316156,-121.980501019394
1928,ANDERSON,2021-10-11 06:20:00,40.4497341175796,-122.305045896869
1933,BIG BEND,2021-10-11 04:02:00,39.6773546412159,-121.491517892521
1934,BRENTWOOD,2021-10-11 09:11:00,37.9190574345377,-121.676763202789
1935,BUCKS CREEK,2021-10-11 04:23:00,39.9864072907691,-121.283901163118
1936,CALISTOGA,2021-10-11 07:11:00,38.592088042243,-122.578610444001
1937,CALPINE,2021-10-11 08:01:00,32.8277326448652,-116.789894264748
1938,CALPINE,2021-10-11 08:01:00,32.8277326448652,-116.789894264748
1941,CARBONA,2021-10-11 08:46:00,37.6922394549304,-121.41668141791
1942,CHOLAME,2021-10-11 07:27:00,35.686549999485,-120.336230555319
1943,CLARK ROAD,2021-10-11 04:07:00,39.6545213308009,-121.635508221299
1944,CLAYTON,2021-10-11 08:58:00,37.944100251997,-121.969107148625
1949,CORNING,2021-10-11 01:40:00,39.9324315142755,-122.187589675832
1950,CORNING,2021-10-11 01:34:00,39.9324315142755,-122.187589675832
1952,COTTONWOOD,2021-10-11 06:20:00,34.3725536521034,-116.861264174494
1954,DESCHUTES,2021-10-11 06:32:00,40.5553528308284,-122.239804775683
1955,DESCHUTES,2021-10-11 06:23:00,40.5553528308284,-122.239804775683
1958,GEYSERVILLE,2021-10-11 06:30:00,38.7098133923497,-122.907979646838
1959,GIRVAN,2021-10-11 06:38:00,40.5133273703814,-122.378774476649
1960,GLENN,2021-10-11 04:00:00,39.7779130443667,-122.142904054826
1964,JESSUP,2021-10-11 06:54:00,40.4617928215709,-122.327758721788
1967,KANAKA,2021-10-11 05:15:00,39.5751864763597,-121.305578305685
1971,LAMONT,2021-10-11 12:20:00,35.296774246433,-118.861432427075
1972,LAMONT,2021-10-11 12:07:00,35.296774246433,-118.861432427075
1974,LONE TREE,2021-10-11 08:34:00,37.9462358746114,-121.759797566478
1975,LOS MOLINOS,2021-10-11 06:44:00,40.0341998795766,-122.096117770772
1977,MADISON,2021-10-11 06:33:00,38.670686014266,-121.969346981372
1978,MADISON,2021-10-11 07:08:00,38.670686014266,-121.969346981372
1979,MAGUNDEN,2021-10-11 12:13:00,35.3611268252774,-118.921731728524
1981,MIDDLETOWN,2021-10-11 06:14:00,38.7529172124159,-122.608722488845
1982,MIDDLETOWN,2021-10-11 06:20:00,38.7529172124159,-122.608722488845
1983,MIDDLETOWN,2021-10-11 06:28:00,38.7529172124159,-122.608722488845
1984,MONTICELLO,2021-10-11 06:17:00,38.5085165894211,-122.214463638288
1987,PANORAMA,2021-10-11 06:56:00,40.4343679017283,-122.267922974427
1988,PANORAMA,2021-10-11 06:23:00,40.4343679017283,-122.267922974427
1989,PERRY,2021-10-11 11:48:00,32.6871027718258,-115.490758318005
1990,PUEBLO,2021-10-11 06:29:00,38.345219808788,-122.299453436491
1991,PUEBLO,2021-10-11 07:09:00,38.345219808788,-122.299453436491
1992,PUTAH CREEK,2021-10-11 07:39:00,38.5228267541182,-121.995080945512
1993,PUTAH CREEK,2021-10-11 07:11:00,38.5228267541182,-121.995080945512
1994,PUTAH CREEK,2021-10-11 06:47:00,38.5228267541182,-121.995080945512
1995,RED BLUFF,2021-10-11 06:33:00,40.1823866166108,-122.244617745567
1996,RED BLUFF,2021-10-11 01:39:00,40.1823866166108,-122.244617745567
1997,RED BLUFF,2021-10-11 06:43:00,40.1823866166108,-122.244617745567
2000,SAN MIGUEL,2021-10-11 11:35:00,34.2560777792193,-119.2418916673
2002,SILVERADO,2021-10-11 06:27:00,38.4998179385502,-122.459110675812
2003,SILVERADO,2021-10-11 07:20:00,38.4998179385502,-122.459110675812
2004,SISQUOC,2021-10-11 18:04:00,34.8785986298584,-120.330677457305
2005,SYCAMORE CREEK,2021-10-11 04:06:00,39.7687610613951,-121.824028388523
2006,TASSAJARA,2021-10-11 08:38:00,37.7999449878799,-121.907853957118
2007,TASSAJARA,2021-10-11 08:49:00,37.7999449878799,-121.907853957118
2010,TEMPLETON,2021-10-11 11:44:00,35.5550164455479,-120.680306635208
2011,TEMPLETON,2021-10-11 16:10:00,35.5550164455479,-120.680306635208
2012,TYLER,2021-10-11 01:36:00,40.1384747493391,-122.208840881355
2013,VACAVILLE,2021-10-11 06:58:00,38.3565241316156,-121.980501019394
2014,VACAVILLE,2021-10-11 07:05:00,38.3565241316156,-121.980501019394
2015,VACAVILLE,2021-10-11 06:55:00,38.3565241316156,-121.980501019394
2016,VACAVILLE,2021-10-11 06:53:00,38.3565241316156,-121.980501019394
2017,VASCO,2021-10-11 09:19:00,37.711119241469,-121.715874941143
2019,WESTLEY,2021-10-11 08:42:00,37.5169430285155,-121.231136327939
2020,ZACA,2021-10-11 18:00:00,34.6967037474649,-120.151476818275
2021,CAL WATER,2021-10-15 01:00:00,35.4220268575537,-118.900763164666
2022,LAMONT,2021-10-15 01:09:00,35.296774246433,-118.861432427075
2023,MAGUNDEN,2021-10-15 01:05:00,35.3611268252774,-118.921731728524
2026,MOUNTAINQUARRIES-2101,2018-10-14 21:09:00,38.9167,-120.689
2027,BEN LOMOND0401,2019-10-09 22:44:00,37.1833,-122.1519
2028,BEN LOMOND1101,2019-10-09 22:44:00,37.1833,-122.1519
2029,BIG TREES0402,2019-10-09 22:43:00,37.34,-121.89
2030,FITCH MOUNTAIN1113,2019-10-09 03:22:00,38.6323,-122.8761
2031,HALF MOON BAY1101,2019-10-09 23:15:00,37.4903,-122.4354
2032,HALF MOON BAY1102,2019-10-09 23:11:00,37.4903,-122.4354
2033,HALF MOON BAY1103,2019-10-09 23:11:00,37.4903,-122.4354
2034,HUM BAY BANK NO.111101,2019-10-09 01:40:00,40.8135,-124.1461
2035,HUM BAY BANK NO.111102,2019-10-09 01:40:00,40.8135,-124.1461
2036,JARVIS1111,2019-10-10 00:04:00,37.5641,-122.0042
2037,LAS AROMAS0401,2019-10-09 23:24:00,37.8913,-122.186
2045,POSO MOUNTAIN2101,2019-10-10 10:29:00,35.3874,-119.0169
2046,POSO MOUNTAIN2103,2019-10-10 10:23:00,35.3874,-119.0169
2047,POSO MOUNTAIN2104,2019-10-10 10:18:00,35.3874,-119.0169
2048,RAWSON1103,2019-10-09 00:27:00,37.9587,-122.2767
2049,SPAULDING1101,2019-10-09 02:22:00,39.2445,-120.7005
2050,SPRUCE0401,2019-10-09 22:49:00,37.8683,-122.2704
2051,SPRUCE0402,2019-10-09 22:49:00,37.8683,-122.2704
2052,STILLWATER STATION1101,2019-10-09 00:34:00,40.5442,-122.4617
2053,STILLWATER STATION1102,2019-10-09 00:34:00,40.5442,-122.4617
2054,SUBSTATION K1102,2019-10-09 22:52:00,37.7729,-122.2143
2055,SUBSTATION K1104,2019-10-09 22:37:00,37.7729,-122.2143
2056,SUBSTATION X1101,2019-10-09 22:37:00,37.8016,-122.2143
2057,SUBSTATION X1106,2019-10-09 22:49:00,37.7729,-122.2143
2060,VACA DIXON1101,2019-10-09 00:17:00,38.3286,-121.9359
2061,VACA DIXON1105,2019-10-09 00:18:00,38.3286,-121.9359
2062,BIG TREES0402,2019-10-26 20:39:00,37.34,-121.89
2063,BOSTON0401,2019-10-26 23:14:00,37.7729,-122.2143
2065,ESTUDILLO0401,2019-10-26 21:56:00,37.7199,-122.1689
2066,HALF MOONBAY1101,2019-10-26 20:04:00,37.4903,-122.4354
2067,HALF MOONBAY1102,2019-10-26 20:02:00,37.4903,-122.4354
2068,HALF MOONBAY1103,2019-10-26 20:02:00,37.4903,-122.4354
2069,HOLLYWOOD0401,2019-10-26 21:45:00,37.7729,-122.2143
2070,JARVIS1101,2019-10-26 21:06:00,37.5641,-122.0042
2071,JARVIS1108,2019-10-26 20:43:00,37.5641,-122.0042
2072,JARVIS1111,2019-10-26 20:05:00,37.5641,-122.0042
2074,LAS AROMAS0401,2019-10-26 20:30:00,37.8913,-122.186
2081,PETALUMA A0411,2019-10-26 21:07:00,38.2355,-122.642
2082,PETALUMA A0413,2019-10-26 21:07:00,38.2355,-122.642
2083,PETALUMA C1108,2019-10-26 17:17:00,38.2355,-122.642
2084,PETALUMA C1109,2019-10-26 17:26:00,38.2355,-122.642
2086,POSOMOUNTAIN2103,2019-10-29 21:04:00,35.3874,-119.0169
2087,POSOMOUNTAIN2104,2019-10-29 21:06:00,35.3874,-119.0169
2088,RAWSON1103,2019-10-26 17:57:00,37.9587,-122.2767
2089,SAN BENITOSUB2104,2019-10-26 21:19:00,36.8226,-121.7765
2091,SPRUCE0401,2019-10-26 21:59:00,37.8683,-122.2704
2092,SPRUCE0402,2019-10-26 21:59:00,37.8683,-122.2704
2093,STILLWATERSTATION1101,2019-10-26 18:49:00,40.5442,-122.4617
2094,STILLWATERSTATION1102,2019-10-26 18:49:00,40.5442,-122.4617
2098,VACA DIXON1101,2019-10-26 19:14:00,38.3286,-121.9359
2099,VACA DIXON1105,2019-10-26 18:09:00,38.3286,-121.9359
2100,VALLEJOSTATION C0401,2019-10-26 20:25:00,38.1877,-122.2427
2105,SPAULDING,2020-09-08 01:42:00,39.2445,-120.7005
2106,TAR FLAT,2020-09-07 23:05:00,37.9768,-120.3666
2107,TAR FLAT,2020-09-07 23:05:00,37.9768,-120.3666
2108,SPAULDING,2020-09-27 18:25:00,39.2445,-120.7005
2109,HALF MOON BAY,2020-10-14 20:02:00,37.4903,-122.4354
2110,HALF MOON BAY,2020-10-14 20:03:00,37.4903,-122.4354
2111,HALF MOON BAY,2020-10-14 20:25:00,37.4903,-122.4354
2112,BEN LOMOND,2020-10-25 22:05:00,37.1833,-122.1519
2113,BEN LOMOND,2020-10-25 22:05:00,37.1833,-122.1519
2114,BIG TREES,2020-10-25 22:07:00,37.34,-121.89
2116,ECHO SUMMIT,2020-10-25 15:48:00,38.835,-120.0781
2117,EL CERRITO G,2020-10-25 20:04:00,37.8683,-122.2704
2118,FITCH MOUNTAIN,2020-10-25 19:04:00,38.6323,-122.8761
2119,HALF MOON BAY,2020-10-25 22:20:00,37.4903,-122.4354
2120,HALF MOON BAY,2020-10-25 22:00:00,37.4903,-122.4354
2121,JARVIS,2020-10-25 20:53:00,37.5641,-122.0042
2122,LAS AROMAS,2020-10-25 20:01:00,37.8913,-122.186
2123,PINECREST,2020-10-25 16:01:00,38.3411,-119.8327
2124,SPAULDING,2020-10-25 15:52:00,39.2445,-120.7005
2127,VACA DIXON,2020-10-25 17:23:00,38.3286,-121.9359
2128,SCE TEHACHAPI,2020-12-02 17:46:00,35.0776,-118.4397
2129,SCE TEHACHAPI,2021-01-19 02:36:00,35.0776,-118.4397
2132,VACA DIXON,2021-08-17 18:26:00,38.3286,-121.9359
2133,SCE TEHACHAPI,2021-09-21 01:09:00,35.0776,-118.4397
2134,VACA DIXON,2021-10-11 07:01:00,38.3286,-121.9359
2135,VACA DIXON,2021-10-11 07:33:00,38.3286,-121.9359
2136,SCE TEHACHAPI,2021-10-15 01:16:00,35.0776,-118.4397
