X,Y,OBJECTID,Owner,Path,Source,Type,HIFLD_ID,Name,Max_Voltage,ZIP_CODE,STATE,COUNTY,CITY,Lon,Lat
-13395767.9094,4257576.4102,1534,Other,,CEC,SUBSTATION,302329,Cholame,70,93461,CA,San Luis Obispo County,Unincorporated,-120.336230555319,35.686549999485
-13436920.8573,4202911.998,1535,PG&E,,CEC,SUBSTATION,300214,Foothill,115,93405,CA,San Luis Obispo County,Unincorporated,-120.705913776197,35.2867065309042
-13435499.3894,4207477.2245,1536,PG&E,,CEC,SUBSTATION,305096,Goldtree,60,93405,CA,San Luis Obispo County,Unincorporated,-120.693144512851,35.3201750132654
-13408788.7641,4165085.8672,1537,PG&E,,CEC,SUBSTATION,303861,Mesa,230,93444,CA,San Luis Obispo County,Unincorporated,-120.453198883093,35.00886455677
-13431585.1926,4205282.602,1538,Other,,CEC,SUBSTATION,307677,Cal Poly,60,93405,CA,San Luis Obispo County,Unincorporated,-120.657982684522,35.3040875764083
-13423014.5274,4177711.9209,1539,PG&E,,CEC,SUBSTATION,304296,Oceano,115,93420,CA,San Luis Obispo County,Unincorporated,-120.580991089512,35.1017113919495
-13433979.5608,4247861.9468,1540,PG&E,,CEC,SUBSTATION,306243,Paso Robles,60,93446,CA,San Luis Obispo County,Paso Robles,-120.679491660315,35.6156388735721
-13475822.2718,4241739.8666,1541,PG&E,,CEC,SUBSTATION,307138,Perry,60,93428,CA,San Luis Obispo County,Unincorporated,-121.055371128096,35.5709181705929
-13429011.838,4199500.9892,1542,PG&E,,CEC,SUBSTATION,300403,San Luis Obispo,115,93401,CA,San Luis Obispo County,Unincorporated,-120.634865847179,35.2616907879838
-13497662.128,4597796.5361,1543,PG&E,,CEC,SUBSTATION,303458,Industrial,60,95240,CA,San Joaquin County,Lodi,-121.251561894849,38.1299277185242
-13434070.2834,4239563.8096,1544,PG&E,,CEC,SUBSTATION,308323,Templeton,,93465,CA,San Luis Obispo County,Unincorporated,-120.680306635208,35.5550164455479
-13424112.1177,4169436.9109,1545,Other,,CEC,SUBSTATION,309951,Union Oil,115,93420,CA,San Luis Obispo County,Unincorporated,-120.590850910914,35.0408722734398
-13599647.1715,4506273.2233,1546,Other,,CEC,SUBSTATION,306880,Tyco Electronics,60,94025,CA,San Mateo County,Menlo Park,-122.167709128281,37.4803404487934
-13603871.3774,4497209.8334,1547,Other,,CEC,SUBSTATION,300995,S.L.A.C,230,94025,CA,San Mateo County,Unincorporated,-122.205655815026,37.415702421592
-13600483.2161,4498851.7962,1548,Other,,CEC,SUBSTATION,309982,Stanford,,94305,CA,Santa Clara County,Unincorporated,-122.175219444122,37.4274166678632
-13625897.9716,4526760.5276,1549,PG&E,,CEC,SUBSTATION,308409,San Francisco Airport,115,94066,CA,San Mateo County,Unincorporated,-122.4035240771,37.6262453035965
-13604803.962,4508709.067,1550,PG&E,,CEC,SUBSTATION,306828,Bair,115,94063,CA,San Mateo County,Redwood City,-122.214033365312,37.4977028065778
-13613578.653,4516271.4007,1551,PG&E,,CEC,SUBSTATION,300820,Bay Meadows,115,94403,CA,San Mateo County,San Mateo,-122.292857755196,37.5515803593216
-13599735.8288,4505896.9888,1552,PG&E,,CEC,SUBSTATION,306705,Belle Haven,60,94025,CA,San Mateo County,Menlo Park,-122.16850554989,37.4776583412196
-13610503.3805,4512324.5039,1553,PG&E,,CEC,SUBSTATION,307007,Belmont,,94002,CA,San Mateo County,Belmont,-122.265232112202,37.5234657010368
-13616523.5265,4518140.7765,1554,PG&E,,CEC,SUBSTATION,301488,Beresford,60,94402,CA,San Mateo County,San Mateo,-122.319312004226,37.5648926561839
-13621428.4908,4521656.7217,1555,PG&E,,CEC,SUBSTATION,305553,Burlingame,115,94010,CA,San Mateo County,Burlingame,-122.363374048343,37.5899241445509
-13600570.0422,4499217.9725,1556,Other,,CEC,,,Cardinal,,94305,CA,Santa Clara County,Unincorporated,-122.175999416322,37.4300288272956
-13622868.738,4516443.3559,1557,PG&E,,CEC,SUBSTATION,300898,Carolands,60,94010,CA,San Mateo County,Hillsborough,-122.376312009285,37.552804994655
-13595227.1805,4505325.8541,1558,PG&E,,CEC,SUBSTATION,300115,Cooley Landing,115,94303,CA,San Mateo County,East Palo Alto,-122.128003672787,37.4735866423218
-13621244.9653,4513240.1028,1559,PG&E,,CEC,SUBSTATION,308210,Crystal Springs,60,94019,CA,San Mateo County,Unincorporated,-122.36172541107,37.5299886679691
-13625858.0277,4530635.8857,1560,PG&E,,CEC,SUBSTATION,306725,East Grand,115,94080,CA,San Mateo County,South San Francisco,-122.403165255076,37.6538123839264
-13611851.7164,4503655.1933,1561,PG&E,,CEC,SUBSTATION,309520,Emerald Lake,60,94062,CA,San Mateo County,Redwood City,-122.277344419795,37.4616749931935
-13601785.9631,4503021.3942,1562,PG&E,,CEC,SUBSTATION,302031,Glenwood,60,94025,CA,San Mateo County,Menlo Park,-122.186922219606,37.457155571099
-13628858.8572,4504661.0969,1563,PG&E,,CEC,SUBSTATION,310144,Half Moon Bay & CM&O Yard ,60,94019,CA,San Mateo County,Half Moon Bay,-122.430122165067,37.4688472155543
-13616828.3193,4514166.2374,1564,PG&E,,CEC,SUBSTATION,306387,Hillsdale,60,94403,CA,San Mateo County,San Mateo,-122.322050004206,37.5365861134543
-13612856.5433,4503086.0778,1565,PG&E,,CEC,SUBSTATION,304264,Jefferson,230,94062,CA,San Mateo County,Unincorporated,-122.286370933698,37.4576168216204
-13606348.2076,4503818.8142,1566,PG&E,,CEC,SUBSTATION,307376,Las Pulgas,60,94061,CA,San Mateo County,Redwood City,-122.227905559047,37.4628416781676
-13603548.8295,4499607.6215,1567,PG&E,,CEC,SUBSTATION,307359,Menlo,60,94025,CA,San Mateo County,Unincorporated,-122.202758317955,37.4328083318284
-13624603.2553,4523906.6801,1568,PG&E,,CEC,SUBSTATION,304382,Millbrae,115,94030,CA,San Mateo County,Millbrae,-122.391893442737,37.6059381265523
-13635392.6272,4522341.8658,1569,PG&E,,CEC,SUBSTATION,303261,Pacifica,60,94044,CA,San Mateo County,Pacifica,-122.488816019759,37.5948009932592
-13593815.4893,4500584.3194,1570,Other,,CEC,SUBSTATION,309765,Colorado Power Station,115,94303,CA,Santa Clara County,Palo Alto,-122.115322235463,37.4397750112285
-13618840.4183,4510619.0233,1571,PG&E,,CEC,SUBSTATION,308673,Ralston,60,94402,CA,San Mateo County,Unincorporated,-122.340124997011,37.511313888258
-13604696.0431,4507693.8079,1572,PG&E,,CEC,SUBSTATION,309342,Redwood City,,94063,CA,San Mateo County,Redwood City,-122.213063912722,37.4904666701637
-13628301.4032,4526017.2564,1573,PG&E,,CEC,SUBSTATION,300357,San Bruno,60,94066,CA,San Mateo County,San Bruno,-122.425114471181,37.6209569290194
-13608146.8912,4508996.7772,1574,PG&E,,CEC,SUBSTATION,303157,San Carlos,,94070,CA,San Mateo County,San Carlos,-122.244063409278,37.4997532987238
-13616451.3822,4520694.5124,1575,PG&E,,CEC,SUBSTATION,300828,San Mateo,230,94401,CA,San Mateo County,San Mateo,-122.318663921384,37.5830746092521
-13631546.2075,4530212.3257,1576,PG&E,,CEC,SUBSTATION,308929,Serramonte,115,94015,CA,San Mateo County,Daly City,-122.454263043847,37.6507999187474
-13604085.6677,4510633.5924,1577,PG&E,,CEC,SUBSTATION,307611,Shredder,115,94063,CA,San Mateo County,Redwood City,-122.207580817664,37.5114177042797
-13630715.7569,4526168.3531,1578,PG&E,,CEC,SUBSTATION,303964,Sneath Lane,60,94066,CA,San Mateo County,San Bruno,-122.446802979209,37.6220320120044
-13624822.4902,4528457.2695,1579,Other,,CEC,SUBSTATION,300468,United Cogen Inc.,,94128,CA,San Mateo County,South San Francisco,-122.393862863223,37.6383162135606
-13615622.678,4507249.1488,1580,PG&E,,CEC,SUBSTATION,306195,Watershed,60,94062,CA,San Mateo County,Unincorporated,-122.311219544563,37.4872971959661
-13607938.8383,4500206.5648,1581,PG&E,,CEC,SUBSTATION,301661,Woodside,60,94062,CA,San Mateo County,Woodside,-122.242194438366,37.4370806061483
-13425561.2666,4121129.9843,1582,Other,,CEC,SUBSTATION,300721,Surf,115,93437,CA,Santa Barbara County,Unincorporated,-120.603868836997,34.6848087722795
-13379054.8553,4113005.9809,1583,PG&E,,CEC,SUBSTATION,301348,Buellton,115,93427,CA,Santa Barbara County,Buellton,-120.186094636343,34.6247766316452
-13408257.0525,4140562.1196,1584,PG&E,,CEC,SUBSTATION,306401,Divide,115,93455,CA,Santa Barbara County,Unincorporated,-120.448422436661,34.8282255827657
-13408044.4489,4151728.2355,1585,PG&E,,CEC,SUBSTATION,305584,Fairway,115,93455,CA,Santa Barbara County,Santa Maria,-120.446512585847,34.9105231464218
-13408695.4233,4117283.67,1586,Other,,CEC,SUBSTATION,306067,Lompoc,115,93436,CA,Santa Barbara County,Lompoc,-120.452360388636,34.6563919391187
-13409210.2887,4110148.9006,1587,Other,,CEC,SUBSTATION,303356,Manville,115,93436,CA,Santa Barbara County,Unincorporated,-120.456985503201,34.6036539686738
-13391600.5406,4140168.0191,1588,PG&E,,CEC,SUBSTATION,303559,Palmer,115,93454,CA,Santa Barbara County,Unincorporated,-120.298794444593,34.8253194413241
-13406823.8938,4123302.3294,1589,PG&E,,CEC,SUBSTATION,301901,Purisima,115,93436,CA,Santa Barbara County,Unincorporated,-120.435548153056,34.7008538991237
-13407781.4077,4157124.1046,1590,PG&E,,CEC,SUBSTATION,305007,Santa Maria,115,93458,CA,Santa Barbara County,Santa Maria,-120.44414964715,34.9502627621783
-13371625.1734,4113063.4042,1591,PG&E,,CEC,SUBSTATION,309599,Santa Ynez,115,93463,CA,Santa Barbara County,Unincorporated,-120.119352668262,34.6252011125921
-13395149.7414,4147395.3969,1592,PG&E,,CEC,SUBSTATION,302126,Sisquoc,115,93454,CA,Santa Barbara County,Unincorporated,-120.330677457305,34.8785986298584
-13375201.2175,4122740.4012,1593,PG&E,,CEC,SUBSTATION,310123,Zaca,115,93441,CA,Santa Barbara County,Unincorporated,-120.151476818275,34.6967037474649
-13363039.8691,4092999.0166,1594,SCE,,CEC,SUBSTATION,304048,Capitan,66,93117,CA,Santa Barbara County,Unincorporated,-120.042229567046,34.47675037259
-13304349.3003,4083907.1015,1595,SCE,SB,CEC,SUBSTATION,301634,Carpinteria,66,93013,CA,Santa Barbara County,Carpinteria,-119.515003216862,34.4093947164483
-13323361.6001,4085121.2454,1596,SCE,SB,CEC,SUBSTATION,306048,Desal,66,93101,CA,Santa Barbara County,Santa Barbara,-119.685793611863,34.4183926026713
-13347218.4031,4086841.197,1597,SCE,,CEC,TAP,308171,Ellwood,66,93117,CA,Santa Barbara County,Goleta,-119.900102920253,34.4311373174123
-13380531.0542,4092901.4388,1598,SCE,,CEC,SUBSTATION,306929,Gaviota,66,93117,CA,Santa Barbara County,Unincorporated,-120.199355556584,34.4760277753621
-13345467.1678,4091921.8706,1599,SCE,SB,CEC,SUBSTATION,305080,Goleta,,93117,CA,Santa Barbara County,Unincorporated,-119.884371305412,34.4687733858032
-13344015.6892,4087095.5073,1600,SCE,,CEC,SUBSTATION,303853,Isla Vista,66,93117,CA,Santa Barbara County,Goleta,-119.871332451591,34.4330215732407
-13312334.5779,4085119.997,1601,SCE,SB,CEC,SUBSTATION,304278,Ortega,66,93013,CA,Santa Barbara County,Unincorporated,-119.586736186463,34.418383351586
-13331777.861,4089652.9284,1602,SCE,,CEC,SUBSTATION,300414,San Marcos,,93110,CA,Santa Barbara County,Unincorporated,-119.761398169901,34.4519678552486
-13323339.906,4085785.4816,1603,SCE,SB,CEC,SUBSTATION,310316,Santa Barbara,66,93103,CA,Santa Barbara County,Santa Barbara,-119.685598730495,34.4233147743776
-13337841.575,4089277.4015,1604,SCE,,CEC,SUBSTATION,310186,Vegas,66,93111,CA,Santa Barbara County,Unincorporated,-119.815869439722,34.4491860880295
-13582037.1923,4492997.356,1605,Other,,CEC,,,Advanced Micro Devices,,94085,CA,Santa Clara County,Sunnyvale,-122.00951599366,37.3856409874726
-13582799.7187,4491445.3219,1606,PG&E,,CEC,SUBSTATION,306909,Britton,115,94086,CA,Santa Clara County,Sunnyvale,-122.01636588479,37.374562192133
-13540623.7644,4461177.4155,1607,Other,,CEC,SUBSTATION,302234,Coyote Pumping,,95037,CA,Santa Clara County,Morgan Hill,-121.63749284047,37.158175574438
-13574278.58,4488872.3558,1608,SVP,,CEC,SUBSTATION,308740,Brokaw,,95050,CA,Santa Clara County,Santa Clara,-121.939819193075,37.3561921305516
-13572285.0752,4487634.2965,1609,PG&E,,CEC,SUBSTATION,310378,FMC,115,95110,CA,Santa Clara County,San Jose,-121.921911234952,37.3473512261795
-13589120.8976,4484353.048,1610,PG&E,,CEC,SUBSTATION,308542,Monta Vista,,95014,CA,Santa Clara County,Cupertino,-122.073150000925,37.3239149979829
-13591366.3764,4483513.3715,1611,Other,,CEC,,,Permanente,,95014,CA,Santa Clara County,Unincorporated,-122.093321479454,37.3179164559892
-13582422.61,4492898.3378,1612,PG&E,,CEC,SUBSTATION,303084,Signetics,115,94085,CA,Santa Clara County,Sunnyvale,-122.012978258936,37.3849342202448
-13583443.9179,4492207.08,1613,Other,,CEC,SUBSTATION,303229,Westinghouse,,94086,CA,Santa Clara County,Sunnyvale,-122.022152823887,37.3800000106282
-13574516.4458,4499597.4821,1614,Other,,CEC,SUBSTATION,301085,Wpcp,,95134,CA,Santa Clara County,San Jose,-121.941955977678,37.4327360053701
-13200318.7147,4090435.4145,1615,SCE,,CEC,SUBSTATION,301491,Lockheed,,91355,CA,Los Angeles County,Santa Clarita,-118.580480566984,34.4577639310464
-13585355.8258,4497627.2463,1616,WAPA,,CEC,SUBSTATION,309113,Moffet Field,115,94089,CA,Santa Clara County,Unincorporated,-122.039327785499,37.4186805421935
-13575512.2903,4491718.6835,1617,SVP,,CEC,SUBSTATION,301982,Kifer,115,95054,CA,Santa Clara County,Santa Clara,-121.950901801621,37.3765136321854
-13578337.6849,4490945.9894,1618,SVP,,CEC,SUBSTATION,308438,Uranium,60,95051,CA,Santa Clara County,Santa Clara,-121.97628275294,37.3709974871551
-13575879.1116,4491799.8645,1619,SVP,,CEC,SUBSTATION,300561,Scott,115,95054,CA,Santa Clara County,Santa Clara,-121.954197013208,37.3770931474838
-13568721.4215,4475404.2395,1620,PG&E,,CEC,SUBSTATION,304708,Almaden,60,95118,CA,Santa Clara County,San Jose,-121.889898388759,37.259961219855
-13588371.3423,4497480.038,1621,PG&E,,CEC,SUBSTATION,301906,Ames,115,94035,CA,Santa Clara County,Mountain View,-122.066416630895,37.4176302668803
-13562382.5168,4467360.7822,1622,Other,,CEC,SUBSTATION,310095,Calero,,95120,CA,Santa Clara County,San Jose,-121.832955039014,37.2024312671025
-13558164.6591,4473250.8439,1623,PG&E,,CEC,SUBSTATION,309388,Edenvale,115,95123,CA,Santa Clara County,San Jose,-121.795065378512,37.2445635951265
-13573827.3709,4479890.886,1624,PG&E,,CEC,SUBSTATION,308465,El Patio,115,95008,CA,Santa Clara County,Campbell,-121.935765912352,37.2920323947365
-13563179.11,4481471.0347,1625,PG&E,,CEC,SUBSTATION,301933,Evergreen,115,95111,CA,Santa Clara County,San Jose,-121.840110957383,37.3033242645431
-13571253.3678,4488580.1411,1626,PG&E,,CEC,SUBSTATION,300614,Gish,115,95110,CA,Santa Clara County,San Jose,-121.912643249934,37.3541055377706
-13569964.8515,4471733.6891,1627,PG&E,,CEC,SUBSTATION,304145,Hicks,230,95124,CA,Santa Clara County,San Jose,-121.901068310815,37.2337134527079
-13564808.8914,4485802.3827,1628,Other,,CEC,SUBSTATION,303560,Lsi Jennings,,95122,CA,Santa Clara County,San Jose,-121.854751532657,37.3342677328736
-13582127.7517,4494617.7684,1629,PG&E,,CEC,SUBSTATION,304425,Lawrence,115,94089,CA,Santa Clara County,Sunnyvale,-122.010329501836,37.3972061376038
-13531690.5405,4440119.1948,1630,PG&E,,CEC,SUBSTATION,301386,Llagas,115,95020,CA,Santa Clara County,Gilroy,-121.557244324776,37.0072629332842
-13593749.0052,4494146.7306,1631,PG&E,,CEC,SUBSTATION,302246,Los Altos,60,94022,CA,Santa Clara County,Los Altos,-122.114724998947,37.3938444471031
-13592077.3633,4489553.8755,1632,PG&E,,CEC,SUBSTATION,305018,Loyola,60,94024,CA,Santa Clara County,Unincorporated,-122.099708384032,37.3610583768058
-13565855.9706,4489519.8136,1633,PG&E,,CEC,SUBSTATION,306245,Mabury,115,95133,CA,Santa Clara County,San Jose,-121.864157605196,37.3608151723513
-13567416.5051,4486083.0286,1634,PG&E,,CEC,,,Markham,115,95192,CA,Santa Clara County,San Jose,-121.878176125822,37.3362722483667
-13563539.954,4490281.4906,1635,PG&E,,CEC,SUBSTATION,307263,Mc Kee,115,95116,CA,Santa Clara County,San Jose,-121.843352474695,37.3662534085359
-13568551.5715,4497164.9922,1636,PG&E,,CEC,SUBSTATION,305556,Milpitas,115,95035,CA,Santa Clara County,Milpitas,-121.888372600434,37.4153824857083
-13570512.7806,4495476.2722,1637,PG&E,,CEC,SUBSTATION,305562,Montague,115,95131,CA,Santa Clara County,San Jose,-121.90599044133,37.4033326975018
-13589374.2716,4484701.9915,1638,PG&E,,CEC,SUBSTATION,305804,Monta Vista (Upper),230,95014,CA,Santa Clara County,Cupertino,-122.075426098272,37.3264076649149
-13543007.1359,4456781.9568,1639,PG&E,,CEC,SUBSTATION,307343,Morgan Hill,115,95037,CA,Santa Clara County,Morgan Hill,-121.658903031335,37.1267005619504
-13588739.0097,4492572.4876,1640,PG&E,,CEC,SUBSTATION,301685,Mt. View,115,94041,CA,Santa Clara County,Mountain View,-122.069719442861,37.3826083364547
-13570113.6502,4484948.0475,1641,PG&E,,CEC,SUBSTATION,310108,San Jose Station A,115,95110,CA,Santa Clara County,San Jose,-121.902404992187,37.3281653080409
-13570015.6899,4486739.9373,1642,PG&E,,CEC,SUBSTATION,303258,San Jose Station B,115,95110,CA,Santa Clara County,San Jose,-121.901525000131,37.3409640146896
-13582672.139,4478352.4007,1643,PG&E,,CEC,SUBSTATION,308864,Saratoga,230,95070,CA,Santa Clara County,Saratoga,-122.015219816727,37.2810366267778
-13563695.5232,4481075.1609,1644,PG&E,,CEC,,,Senter,115,95111,CA,Santa Clara County,San Jose,-121.844749976241,37.3004954776267
-13585784.3197,4486044.2136,1645,PG&E,,CEC,SUBSTATION,307515,Stelling,115,95014,CA,Santa Clara County,Cupertino,-122.043177011634,37.3359950150821
-13566252.0879,4481566.1616,1646,PG&E,,CEC,SUBSTATION,308735,Stone,115,95125,CA,Santa Clara County,San Jose,-121.86771598786,37.3040039950339
-13558375.5661,4484164.492,1647,PG&E,,CEC,SUBSTATION,300377,Swift,115,95148,CA,Santa Clara County,San Jose,-121.796959988177,37.3225680192999
-13572878.5614,4492495.9562,1648,PG&E,,CEC,SUBSTATION,304295,Trimble,115,95131,CA,Santa Clara County,San Jose,-121.927242611632,37.382062053304
-13588609.1369,4495709.5314,1649,PG&E,,CEC,SUBSTATION,303359,Whisman,115,94043,CA,Santa Clara County,Mountain View,-122.068552776415,37.4049972234061
-13583271.7711,4485825.9877,1650,PG&E,,CEC,SUBSTATION,310121,Wolfe,115,95014,CA,Santa Clara County,Cupertino,-122.020606403577,37.3344363342689
-13603206.3675,4441515.8414,1651,Other,,CEC,SUBSTATION,301775,Lone Star,60,95017,CA,Santa Cruz County,Unincorporated,-122.199681929943,37.0172812282941
-13600140.936,4457366.6256,1652,PG&E,,CEC,SUBSTATION,310388,Big Basin,60,95060,CA,Santa Cruz County,Unincorporated,-122.172144689568,37.1308880148062
-13597039.8623,4452403.1817,1653,PG&E,,CEC,SUBSTATION,300717,Burns,60,95060,CA,Santa Cruz County,Unincorporated,-122.144287271032,37.095331997168
-13583776.0716,4444947.0925,1654,PG&E,,CEC,SUBSTATION,310175,Camp Evers,115,95066,CA,Santa Cruz County,Scotts Valley,-122.025136611907,37.0418883501148
-13598210.2291,4442689.285,1655,PG&E,,CEC,SUBSTATION,303484,Crusher,60,95060,CA,Santa Cruz County,Unincorporated,-122.15480085487,37.0256974436179
-13554733.2157,4429407.3352,1656,PG&E,,CEC,SUBSTATION,300680,Erta,60,95076,CA,Santa Cruz County,Unincorporated,-121.764240198258,36.9303817266793
-13554294.252,4432409.9635,1657,PG&E,,CEC,SUBSTATION,306785,Green Valley,115,95076,CA,Santa Cruz County,Unincorporated,-121.76029691984,36.9519400357003
-13578994.0852,4438036.729,1658,PG&E,,CEC,SUBSTATION,305930,Paul Sweet,115,95065,CA,Santa Cruz County,Unincorporated,-121.982179296619,36.9923227308571
-13601925.235,4443438.2176,1659,PG&E,,CEC,SUBSTATION,306055,Point Moretti,60,95017,CA,Santa Cruz County,Unincorporated,-122.188173320803,37.0310684775836
-13566200.1741,4436211.7079,1660,PG&E,,CEC,SUBSTATION,301563,Rob Roy,115,95003,CA,Santa Cruz County,Unincorporated,-121.867249638416,36.9792270971896
-13611994.6622,4928449.5527,1661,WAPA,,CEC,SUBSTATION,307669,Signal,,96007,CA,Shasta County,Unincorporated,-122.278628524488,40.4287874382034
-13610926.1205,4929025.6534,1662,Other,,CEC,SUBSTATION,300122,Simpson Paper (Shasta),,96007,CA,Shasta County,Unincorporated,-122.269029650535,40.4327267510367
-13549263.4837,4994357.9529,1663,Other,H12,CEC,SUBSTATION,304233,Burney Forest Power,230,96013,CA,Shasta County,Unincorporated,-121.715104759892,40.877963602045
-13540999.3714,4999035.0437,1664,Other,,CEC,SUBSTATION,308268,Ultra Power,60,96013,CA,Shasta County,Unincorporated,-121.640866975481,40.909723755934
-13617013.5015,4956230.2738,1665,Other,,CEC,SUBSTATION,303040,College View,115,96003,CA,Shasta County,Redding,-122.323713524925,40.6184860910908
-13615953.7374,4949124.5732,1666,Other,,CEC,SUBSTATION,304518,East Redding,115,96003,CA,Shasta County,Redding,-122.314193501404,40.5700164290273
-13629709.8994,4951159.8919,1667,Other,H13,CEC,SUBSTATION,310168,Eureka Way,115,96001,CA,Shasta County,Redding,-122.437767207803,40.5839034090194
